Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
40523975.19286,0.259769,3102000000.0,156000000.0,156000000.0,1485500000.0,310900000.0,9485700000.0,3258000000.0,2947100000.0,-963800000.0,963800000.0,1370023975.19286,1485500000.0,13723200000.0,,,,,1485500000.0,1485500000.0,0.0,1485500000.0,17400000.0,1468100000.0,1468100000.0,515200000.0,1983300000.0,-89400000.0,156000000.0,,-963800000.0,963800000.0,2877000000.0,4237500000.0,2669900000.0,310900000.0,310900000.0,7114500000.0,9485700000.0,16600200000.0,16600200000.0,2024-03-31
-81785581.510117,0.264764,2648700000.0,-308900000.0,-308900000.0,898200000.0,310200000.0,8046600000.0,2339800000.0,2029600000.0,-813800000.0,813800000.0,1125314418.489883,898200000.0,11694500000.0,145339806.0,144870968.0,6.18,6.2,898200000.0,898200000.0,0.0,898200000.0,4300000.0,893900000.0,893900000.0,321900000.0,1215800000.0,125300000.0,-308900000.0,308900000.0,-813800000.0,813800000.0,2206500000.0,3647900000.0,2222900000.0,310200000.0,310200000.0,5854400000.0,8046600000.0,13901000000.0,13901000000.0,2023-12-31
0.0,0.259685,2092200000.0,0.0,0.0,779700000.0,298900000.0,7679500000.0,2092200000.0,1793300000.0,-740100000.0,740100000.0,779700000.0,779700000.0,11329600000.0,144925651.0,144925651.0,5.38,5.38,779700000.0,779700000.0,0.0,779700000.0,0.0,779700000.0,779700000.0,273500000.0,1053200000.0,78400000.0,0.0,,-740100000.0,740100000.0,1718700000.0,3650100000.0,2320300000.0,298900000.0,298900000.0,5368800000.0,7679500000.0,13048300000.0,13048300000.0,2023-09-30
0.0,0.261632,2732700000.0,0.0,0.0,1255300000.0,268000000.0,9443600000.0,2732700000.0,2464700000.0,-764600000.0,764600000.0,1255300000.0,1255300000.0,13059900000.0,145121387.0,144786621.0,8.65,8.67,1255300000.0,1255300000.0,0.0,1255300000.0,0.0,1255300000.0,1255300000.0,444800000.0,1700100000.0,84000000.0,0.0,,-764600000.0,764600000.0,2373800000.0,3616300000.0,2454600000.0,268000000.0,268000000.0,5990100000.0,9443600000.0,15433700000.0,15433700000.0,2023-06-30
47951015.531661,0.274791,1633200000.0,174500000.0,174500000.0,789100000.0,261200000.0,12093300000.0,1807700000.0,1546500000.0,-593800000.0,458400000.0,662551015.531661,789100000.0,17396100000.0,,,,,789100000.0,789100000.0,0.0,789100000.0,0.0,789100000.0,789100000.0,299000000.0,1088100000.0,5595500000.0,900000.0,,-593800000.0,458400000.0,-4112400000.0,5302800000.0,,261200000.0,-70300000.0,1190400000.0,12093300000.0,13283700000.0,13283700000.0,2023-03-31
,,,,,,,,,,,,,,,145462046.0,144745484.0,6.06,6.09,,,,,,,,,,,,,,,,,1934700000.0,,,,,,,2022-12-31
19289683.553285,0.259969,3356000000.0,74200000.0,74200000.0,1593000000.0,303400000.0,9493100000.0,3430200000.0,3126800000.0,-1012700000.0,1012700000.0,1538089683.553285,1593000000.0,13428700000.0,145612431.0,144949955.0,10.94,10.99,1593000000.0,1593000000.0,0.0,1593000000.0,28500000.0,1564500000.0,1564500000.0,549600000.0,2114100000.0,118900000.0,74200000.0,,-1012700000.0,1012700000.0,2926800000.0,3935600000.0,2381000000.0,303400000.0,303400000.0,6862400000.0,9493100000.0,16355500000.0,16355500000.0,2024-06-30 00:00:00
