Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date,Total Unusual Items,Total Unusual Items Excluding Goodwill,Special Income Charges
0.0,0.100929,650842000.0,324244000.0,210919000.0,278504000.0,650842000.0,439923000.0,-82791000.0,82791000.0,324244000.0,363431000.0,727493000.0,,,,,363431000.0,363431000.0,0.0,363431000.0,3157000.0,360274000.0,39187000.0,321087000.0,36045000.0,357132000.0,87267000.0,-82791000.0,82791000.0,27690000.0,448989000.0,178331000.0,210919000.0,210919000.0,476679000.0,278504000.0,755183000.0,755183000.0,2024-03-31,,,
0.0,0.018665,312921000.0,88040000.0,100009000.0,228038000.0,312921000.0,212912000.0,-120277000.0,120277000.0,88040000.0,79274000.0,500639000.0,14626199.0,14626199.0,5.42,5.42,79274000.0,79274000.0,0.0,79274000.0,-2866000.0,82140000.0,-8766000.0,90906000.0,1729000.0,92635000.0,78169000.0,-120277000.0,120277000.0,134743000.0,272601000.0,124620000.0,100009000.0,100009000.0,407344000.0,228038000.0,635382000.0,635382000.0,2023-12-31,,,
0.0,0.09657,310740000.0,68310000.0,113595000.0,322641000.0,310740000.0,197145000.0,-116250000.0,116250000.0,68310000.0,68310000.0,714918000.0,14172199.0,14172199.0,4.82,4.82,68310000.0,68310000.0,0.0,68310000.0,-4773000.0,73083000.0,0.0,73083000.0,7812000.0,80895000.0,73787000.0,-116250000.0,116250000.0,123358000.0,392277000.0,194890000.0,113595000.0,113595000.0,515635000.0,322641000.0,838276000.0,838276000.0,2023-09-30,,,
0.0,0.154795,362513000.0,109073000.0,111543000.0,299601000.0,362513000.0,250970000.0,-114318000.0,114318000.0,109073000.0,109073000.0,726548000.0,15158760.0,15158760.0,7.195377,7.195377,109073000.0,109073000.0,0.0,109073000.0,-6426000.0,115499000.0,0.0,115499000.0,21153000.0,136652000.0,127034000.0,-114318000.0,114318000.0,123936000.0,426947000.0,240420000.0,111543000.0,111543000.0,550883000.0,299601000.0,850484000.0,850484000.0,2023-06-30,,,
0.0,0.115985,233992000.0,53765000.0,93003000.0,475411000.0,233992000.0,140989000.0,14409000.0,75601000.0,53765000.0,33476000.0,627326000.0,,,,,33476000.0,33476000.0,0.0,33476000.0,-4038000.0,37515000.0,-20289000.0,57804000.0,7584000.0,65388000.0,-107451000.0,14409000.0,75601000.0,159313000.0,151915000.0,83872000.0,93003000.0,93003000.0,311228000.0,475411000.0,786639000.0,786639000.0,2023-03-31,,,
,,,,,,,,,,,,,12274194.0,12274194.0,-0.62,-0.62,,,,,,,,,,,,,,,,,,,,,,,2022-12-31,,,
0.0,0.276593,328703000.0,62849000.0,102459000.0,671933000.0,328703000.0,226244000.0,-135110000.0,135110000.0,62849000.0,62849000.0,1030887000.0,15158760.0,15158760.0,4.146052,4.146052,62849000.0,62849000.0,0.0,62849000.0,-3078000.0,65927000.0,0.0,65927000.0,25207000.0,91134000.0,118758000.0,-135110000.0,135110000.0,107486000.0,358954000.0,200103000.0,102459000.0,102459000.0,466440000.0,671933000.0,1138373000.0,1138373000.0,2024-06-30 00:00:00,0.0,0.0,0.0
