Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.4,-28500000.0,0.0,0.0,-149900000.0,1311000000.0,-28500000.0,-28500000.0,-19100000.0,19100000.0,-149900000.0,-149900000.0,1645800000.0,,,,,-149900000.0,-149900000.0,0.0,-149900000.0,-149900000.0,-149900000.0,102300000.0,-47600000.0,69205600.0,0.0,-19100000.0,19100000.0,333500000.0,334800000.0,95900000.0,668300000.0,1311000000.0,1979300000.0,1979300000.0,2024-03-31
0.0,0.244024,459100000.0,0.0,0.0,319400000.0,1177900000.0,459100000.0,459100000.0,-36600000.0,36600000.0,319400000.0,319400000.0,1439400000.0,28983666.0,28983666.0,11.02,11.02,319400000.0,319400000.0,0.0,319400000.0,319400000.0,319400000.0,103100000.0,422500000.0,58568000.0,0.0,-36600000.0,36600000.0,391200000.0,261500000.0,49300000.0,652700000.0,1177900000.0,1830600000.0,1830600000.0,2023-12-31
0.0,0.31644,363400000.0,0.0,0.0,221200000.0,836200000.0,363400000.0,363400000.0,-39800000.0,39800000.0,221200000.0,221200000.0,1048300000.0,28990826.0,28990826.0,7.63,7.63,221200000.0,221200000.0,0.0,221200000.0,221200000.0,221200000.0,102400000.0,323600000.0,78200000.0,0.0,-39800000.0,39800000.0,372500000.0,212100000.0,30000000.0,584600000.0,836200000.0,1420800000.0,1420800000.0,2023-09-30
0.0,0.359682,221100000.0,0.0,0.0,120700000.0,534900000.0,221100000.0,221100000.0,-32600000.0,32600000.0,120700000.0,120700000.0,681900000.0,28944844.0,28944844.0,4.17,4.17,120700000.0,120700000.0,0.0,120700000.0,120700000.0,120700000.0,67800000.0,188500000.0,45900000.0,0.0,-32600000.0,32600000.0,257600000.0,147000000.0,25500000.0,404600000.0,534900000.0,939500000.0,939500000.0,2023-06-30
-2608968.811753,0.38452,206240000.0,-6785000.0,-6785000.0,101849000.0,631474000.0,199455000.0,199455000.0,96671000.0,33976000.0,106025031.188247,101849000.0,756094000.0,,,,,101849000.0,101849000.0,0.0,101849000.0,101849000.0,101849000.0,63630000.0,165479000.0,-405843000.0,-21705000.0,96671000.0,33976000.0,276635000.0,124620000.0,-83344000.0,401255000.0,631474000.0,1032729000.0,1032729000.0,2023-03-31
,,,,,,,,,,,,,,28986014.0,28986014.0,8.58,8.58,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.147853,565300000.0,0.0,0.0,438600000.0,1258700000.0,565300000.0,565300000.0,-50600000.0,50600000.0,438600000.0,438600000.0,1484600000.0,28969617.0,28969617.0,15.14,15.14,438600000.0,438600000.0,0.0,438600000.0,438600000.0,438600000.0,76100000.0,514700000.0,131100000.0,0.0,-50600000.0,50600000.0,225200000.0,225900000.0,35200000.0,451100000.0,1258700000.0,1709800000.0,1709800000.0,2024-06-30 00:00:00
