Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Tradeand Other Payables Non Current,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Trading Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
70697560.0,70697560.0,2131627000.0,2169759000.0,2476690000.0,4802969000.0,2096977000.0,2476690000.0,2633210000.0,3230277000.0,2635644000.0,2434000.0,2633210000.0,2279722000.0,353488000.0,353488000.0,3699011000.0,1841024000.0,1000.0,1175420000.0,53957000.0,597067000.0,597067000.0,8125000.0,1857987000.0,249504000.0,,1572692000.0,1572692000.0,,16986000.0,18805000.0,,,18805000.0,,6334655000.0,2379690000.0,32522000.0,,,36075000.0,36075000.0,,156520000.0,73229000.0,83291000.0,2154573000.0,,2154573000.0,225845000.0,1928728000.0,,,,,3954964000.0,415726000.0,,,1140489000.0,,,,,2193000.0,,2173869000.0,,,222687000.0,184555000.0,38132000.0,,2024-03-31
70697560.0,70697560.0,2360014000.0,2547690000.0,2313649000.0,5012150000.0,817586000.0,2313649000.0,2464460000.0,3061081000.0,2466000000.0,1540000.0,2464460000.0,2110972000.0,353488000.0,353488000.0,3936172000.0,666459000.0,,,39107000.0,596621000.0,596621000.0,12443000.0,3269713000.0,274798000.0,,1951069000.0,1951069000.0,,23912000.0,1019934000.0,,,23913000.0,996021000.0,6402172000.0,2314874000.0,43250000.0,,0.0,32287000.0,32287000.0,,150811000.0,67520000.0,83291000.0,2088526000.0,,2088526000.0,178129000.0,1910397000.0,,,,,4087299000.0,313031000.0,130225000.0,,1462314000.0,,,,,2806000.0,,1990013000.0,,,319135000.0,131459000.0,187676000.0,,2023-09-30
70697560.0,70697560.0,2258115000.0,2320659000.0,2148074000.0,4574359000.0,1673254000.0,2148074000.0,2253700000.0,2834648000.0,2258138000.0,4438000.0,2253700000.0,1900212000.0,353488000.0,353488000.0,3714839000.0,1661638000.0,-2000.0,1038409000.0,28819000.0,580948000.0,580948000.0,11704000.0,2053201000.0,10755000.0,33741000.0,1739711000.0,1739711000.0,6691000.0,187777000.0,26754000.0,10702000.0,11722000.0,33741000.0,4330000.0,5972977000.0,2246525000.0,34853000.0,60772000.0,0.0,2557000.0,2557000.0,0.0,105626000.0,22335000.0,83291000.0,2077570000.0,-1404369000.0,3481939000.0,205024000.0,75366000.0,2356027000.0,625515000.0,220007000.0,0.0,3726455000.0,309505000.0,120015000.0,50527000.0,1356843000.0,28354000.0,496653000.0,192957000.0,638879000.0,79300000.0,181862000.0,1874352000.0,-13868000.0,1888220000.0,63556000.0,1012000.0,62544000.0,62544000.0,2023-03-31
