Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Inventory,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date
13176262.0,13176262.0,763400000.0,5245000000.0,16566200000.0,27796400000.0,4100200000.0,16566200000.0,22551400000.0,26369100000.0,22573500000.0,22100000.0,22551400000.0,22419600000.0,131800000.0,131800000.0,21573400000.0,5213900000.0,22100000.0,1031500000.0,3817700000.0,3817700000.0,325700000.0,16359500000.0,4125000000.0,1427300000.0,1427300000.0,1917100000.0,8542900000.0,0.0,8542900000.0,44146900000.0,23687200000.0,615400000.0,0.0,1049100000.0,1049100000.0,68600000.0,5985200000.0,5985100000.0,100000.0,15968900000.0,15968900000.0,257900000.0,15711000000.0,20459700000.0,1217100000.0,11631900000.0,200000.0,56800000.0,1040600000.0,6513100000.0,2031500000.0,4481600000.0,2024-03-31
13176262.0,13176262.0,6308900000.0,7278300000.0,14309800000.0,27534800000.0,398800000.0,14309800000.0,20256500000.0,23680100000.0,20277900000.0,21400000.0,20256500000.0,20124700000.0,131800000.0,131800000.0,22850700000.0,4183600000.0,29100000.0,399600000.0,3423600000.0,3423600000.0,314400000.0,18667100000.0,4938100000.0,3854700000.0,3854700000.0,1813300000.0,7604600000.0,0.0,7604600000.0,43128600000.0,24062700000.0,740200000.0,0.0,1118300000.0,1118300000.0,65000000.0,5946700000.0,5946600000.0,100000.0,16192500000.0,16192500000.0,412900000.0,15779600000.0,19065900000.0,1149200000.0,9213400000.0,9500000.0,16900000.0,1479500000.0,7197400000.0,6228000000.0,969400000.0,2023-09-30
13176262.0,13176262.0,8143900000.0,9547600000.0,12769500000.0,28297900000.0,557700000.0,12769500000.0,18750300000.0,24700000000.0,18771200000.0,20900000.0,18750300000.0,18618500000.0,131800000.0,131800000.0,21362800000.0,6268800000.0,17600000.0,,5949700000.0,5949700000.0,284600000.0,15094000000.0,1951900000.0,3597900000.0,3597900000.0,1349300000.0,7832200000.0,382700000.0,7449500000.0,40134000000.0,24482300000.0,783400000.0,58500000.0,1163800000.0,1163800000.0,66800000.0,5980800000.0,5980700000.0,100000.0,16429000000.0,16429000000.0,386600000.0,16042400000.0,15651700000.0,1439400000.0,8265500000.0,3800000.0,0.0,1968400000.0,3974600000.0,2570900000.0,1403700000.0,2023-03-31
