Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Write Off,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.385246,39100000.0,0.0,0.0,-7500000.0,38500000.0,30800000.0,39100000.0,600000.0,-12800000.0,12800000.0,-7500000.0,-7500000.0,174300000.0,,,,,-7500000.0,-7500000.0,0.0,-7500000.0,0.0,-7500000.0,-7500000.0,-4700000.0,-12200000.0,5100000.0,0.0,,-12800000.0,12800000.0,-4500000.0,143500000.0,67200000.0,38500000.0,38500000.0,139000000.0,30800000.0,169800000.0,169800000.0,2024-03-31
0.0,0.3,62000000.0,0.0,0.0,6700000.0,36300000.0,21200000.0,62000000.0,25700000.0,-13100000.0,13100000.0,6700000.0,6700000.0,133000000.0,223333333.0,223333333.0,0.03,0.03,6700000.0,6700000.0,0.0,6700000.0,0.0,6700000.0,6700000.0,5900000.0,12600000.0,11700000.0,0.0,,-13100000.0,13100000.0,14000000.0,111800000.0,45900000.0,36300000.0,36300000.0,125800000.0,21200000.0,147000000.0,147000000.0,2023-12-31
21750000.0,0.3,63200000.0,72500000.0,72500000.0,92000000.0,36600000.0,1100000.0,135700000.0,99100000.0,-16400000.0,16400000.0,41250000.0,92000000.0,137100000.0,235897436.0,235897436.0,0.32,0.39,92000000.0,92000000.0,0.0,92000000.0,0.0,92000000.0,92000000.0,-9300000.0,82700000.0,7900000.0,72500000.0,,-16400000.0,16400000.0,18700000.0,136000000.0,63700000.0,36600000.0,36600000.0,154700000.0,1100000.0,155800000.0,155800000.0,2023-09-30
0.0,0.220096,116300000.0,0.0,0.0,48900000.0,36200000.0,3200000.0,116300000.0,80100000.0,-17400000.0,17400000.0,48900000.0,48900000.0,85700000.0,257368421.0,257368421.0,0.15,0.19,48900000.0,48900000.0,0.0,48900000.0,0.0,48900000.0,48900000.0,13800000.0,62700000.0,,0.0,,-17400000.0,17400000.0,80100000.0,82500000.0,65400000.0,36200000.0,36200000.0,162600000.0,3200000.0,165800000.0,165800000.0,2023-06-30
-202017.99395,0.161356,39998000.0,-1252000.0,-1252000.0,-21380000.0,42382000.0,2001000.0,38746000.0,-3636000.0,-12587000.0,21817000.0,-20330017.99395,-21380000.0,133528000.0,,,,,-54110000.0,-54110000.0,-34000.0,-21380000.0,-34000.0,-21346000.0,-21346000.0,-4107000.0,-25453000.0,-4969000.0,-1252000.0,0.0,-12587000.0,21817000.0,-6618000.0,131527000.0,35770000.0,42382000.0,42382000.0,124909000.0,2001000.0,126910000.0,126910000.0,2023-03-31
,,,,,,,,,,,,,,,205239942.0,205239942.0,-0.14,-0.14,,,,,,,,,,1700000.0,,0.0,,,,,,,,,,,,2022-12-31
0.0,0.292605,81600000.0,0.0,0.0,22000000.0,38500000.0,2400000.0,81600000.0,43100000.0,-12000000.0,12000000.0,22000000.0,22000000.0,121600000.0,224901942.0,224901942.0,0.06,0.06,22000000.0,22000000.0,0.0,22000000.0,0.0,22000000.0,22000000.0,9100000.0,31100000.0,6800000.0,0.0,,-12000000.0,12000000.0,36300000.0,119200000.0,50400000.0,38500000.0,38500000.0,155500000.0,2400000.0,157900000.0,157900000.0,2024-06-30 00:00:00
