Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Defined Pension Benefit,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Financial Assets,Long Term Equity Investment,Investmentsin Joint Venturesat Cost,Investmentsin Subsidiariesat Cost,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Hedging Assets Current,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
69054078.0,69054078.0,4057230000.0,4301970000.0,4325340000.0,8451820000.0,870970000.0,4325340000.0,230600000.0,4380450000.0,5204460000.0,4380450000.0,4380450000.0,13670000.0,2081310000.0,1299630000.0,530390000.0,530390000.0,7329650000.0,1234440000.0,1070000.0,350000.0,28960000.0,205330000.0,998730000.0,174720000.0,824010000.0,6095210000.0,5790000.0,3303240000.0,55880000.0,3247360000.0,34920000.0,8210000.0,2407950000.0,106470000.0,2301480000.0,11710100000.0,4743920000.0,-1070000.0,1070000.0,219930000.0,34350000.0,0.0,100000.0,0.0,100000.0,55110000.0,27990000.0,27120000.0,4402370000.0,-2228860000.0,6631230000.0,535470000.0,231840000.0,3564960000.0,1749090000.0,549870000.0,0.0,6966180000.0,160000.0,405580000.0,560910000.0,4214280000.0,58940000.0,96930000.0,1490050000.0,2568360000.0,15340000.0,10710000.0,1745060000.0,-3380000.0,1748440000.0,14140000.0,14140000.0,14140000.0,2023-12-31
