Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.052254,23574000.0,0.0,0.0,14800000.0,7878000.0,427544000.0,23574000.0,15696000.0,-80000.0,80000.0,14800000.0,14800000.0,447688000.0,,,,,14800000.0,14800000.0,0.0,14800000.0,0.0,14800000.0,0.0,14800000.0,816000.0,15616000.0,610000.0,0.0,-80000.0,80000.0,15086000.0,20144000.0,10045000.0,7878000.0,7878000.0,35230000.0,427544000.0,462774000.0,462774000.0,2024-03-31
0.0,0.03516,16841000.0,0.0,0.0,7711000.0,8843000.0,97886000.0,16841000.0,7998000.0,-6000.0,6000.0,7711000.0,7711000.0,123176000.0,385550000.0,385550000.0,0.02,0.02,7711000.0,7711000.0,0.0,7711000.0,0.0,7711000.0,0.0,7711000.0,281000.0,7992000.0,2064000.0,0.0,-6000.0,6000.0,5933000.0,25290000.0,13560000.0,8843000.0,8843000.0,31223000.0,97886000.0,129109000.0,129109000.0,2023-12-31
0.0,0.005891,16832000.0,0.0,0.0,7594000.0,9163000.0,184509000.0,16832000.0,7669000.0,-30000.0,30000.0,7594000.0,7594000.0,216524000.0,379700000.0,379700000.0,0.02,0.02,7594000.0,7594000.0,0.0,7594000.0,0.0,7594000.0,0.0,7594000.0,45000.0,7639000.0,10868000.0,0.0,-30000.0,30000.0,-3199000.0,32015000.0,19466000.0,9163000.0,9163000.0,28816000.0,184509000.0,213325000.0,213325000.0,2023-09-30
0.0,0.021391,22184000.0,0.0,0.0,12535000.0,9348000.0,148136000.0,22184000.0,12836000.0,-27000.0,27000.0,12535000.0,12535000.0,179594000.0,313375000.0,313375000.0,0.04,0.04,12535000.0,12535000.0,0.0,12535000.0,0.0,12535000.0,0.0,12535000.0,274000.0,12809000.0,29984000.0,0.0,-27000.0,27000.0,-17148000.0,31458000.0,17314000.0,9348000.0,9348000.0,14310000.0,148136000.0,162446000.0,162446000.0,2023-06-30
0.0,0.325335,-27094000.0,0.0,0.0,-24041000.0,7071000.0,243215000.0,-27094000.0,-34165000.0,-694000.0,1469000.0,-24041000.0,-24041000.0,235488000.0,,,,,-24041000.0,-24041000.0,0.0,-24041000.0,,-24041000.0,0.0,-24041000.0,-11593000.0,-35634000.0,-6032000.0,0.0,-694000.0,1469000.0,-28911000.0,-7727000.0,-25281000.0,7071000.0,7071000.0,-36638000.0,243215000.0,206577000.0,206577000.0,2023-03-31
,,,,,,,,,,,,,,,157771429.0,157771429.0,0.14,0.14,,,,,0.0,,,,,,,,,,,,,,,,,,,2022-12-31
37256141.021719,0.150093,34745000.0,248220000.0,248220000.0,233381000.0,8312000.0,414283000.0,282965000.0,274653000.0,-57000.0,57000.0,22417141.021719,233381000.0,436754000.0,416751786.0,416751786.0,0.56,0.56,233381000.0,233381000.0,0.0,233381000.0,0.0,233381000.0,0.0,233381000.0,41215000.0,274596000.0,289000.0,248220000.0,-57000.0,57000.0,26144000.0,22471000.0,11365000.0,8312000.0,8312000.0,48615000.0,414283000.0,462898000.0,462898000.0,2024-06-30 00:00:00
0.0,0.008685,33922000.0,0.0,0.0,24655000.0,9021000.0,428537000.0,33922000.0,24901000.0,-30000.0,30000.0,24655000.0,24655000.0,466990000.0,493100000.0,493100000.0,0.05,0.05,24655000.0,24655000.0,0.0,24655000.0,0.0,24655000.0,0.0,24655000.0,216000.0,24871000.0,6456000.0,0.0,-30000.0,30000.0,18443000.0,38453000.0,25622000.0,9021000.0,9021000.0,56896000.0,428537000.0,485433000.0,485433000.0,2024-09-30 00:00:00
