Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.171889,2166600000.0,0.0,0.0,394200000.0,649700000.0,9652300000.0,2166600000.0,1516900000.0,-1063700000.0,1063700000.0,394200000.0,-87900000.0,15673700000.0,,,,,-87900000.0,-87900000.0,0.0,-87900000.0,18900000.0,-106800000.0,-482100000.0,375300000.0,77900000.0,453200000.0,-73200000.0,0.0,,-1063700000.0,1063700000.0,1592000000.0,6021400000.0,3750700000.0,649700000.0,649700000.0,7613400000.0,9652300000.0,17265700000.0,17265700000.0,2024-03-31
0.0,0.21409,1779300000.0,0.0,0.0,98400000.0,591100000.0,7754800000.0,1779300000.0,1188200000.0,-1078900000.0,1078900000.0,98400000.0,98400000.0,12518200000.0,820000000.0,702857143.0,0.12,0.14,98400000.0,98400000.0,0.0,98400000.0,12500000.0,85900000.0,0.0,85900000.0,23400000.0,109300000.0,61500000.0,0.0,,-1078900000.0,1078900000.0,1059500000.0,4763400000.0,2604100000.0,591100000.0,591100000.0,5822900000.0,7754800000.0,13577700000.0,13577700000.0,2023-12-31
0.0,0.3,1753600000.0,0.0,0.0,87600000.0,595000000.0,7563500000.0,1753600000.0,1158600000.0,-992100000.0,992100000.0,87600000.0,87600000.0,12438100000.0,876000000.0,796363636.0,0.1,0.11,87600000.0,87600000.0,0.0,87600000.0,5100000.0,82500000.0,0.0,82500000.0,84000000.0,166500000.0,18800000.0,0.0,,-992100000.0,992100000.0,1181100000.0,4874600000.0,2760000000.0,595000000.0,595000000.0,6055700000.0,7563500000.0,13619200000.0,13619200000.0,2023-09-30
0.0,0.330898,2190000000.0,0.0,0.0,354300000.0,590100000.0,10095700000.0,2190000000.0,1599900000.0,-1052300000.0,1052300000.0,354300000.0,354300000.0,15431300000.0,644181818.0,632678571.0,0.55,0.56,354300000.0,354300000.0,0.0,354300000.0,-12100000.0,366400000.0,0.0,366400000.0,181200000.0,547600000.0,22200000.0,0.0,,-1052300000.0,1052300000.0,1579100000.0,5335600000.0,3269400000.0,590100000.0,590100000.0,6914700000.0,10095700000.0,17010400000.0,17010400000.0,2023-06-30
-388253761.061947,0.300625,1339760000.0,-1291490000.0,-1291490000.0,241360000.0,-116210000.0,3522660000.0,48270000.0,48270000.0,220790000.0,-297510000.0,1144596238.938053,9768630000.0,-1403580000.0,,,,,9768630000.0,9768630000.0,0.0,9768630000.0,-470000.0,9769100000.0,,241830000.0,103950000.0,345780000.0,-133500000.0,-1308930000.0,137890000.0,220790000.0,-297510000.0,1379000000.0,-4926240000.0,-5462780000.0,-116210000.0,-165570000.0,-3547240000.0,3522660000.0,-24580000.0,-24580000.0,2023-03-31
,,,,,,,,,,,,,,,610625000.0,610625000.0,-0.8,-0.8,,,,,,,-411600000.0,,,,,,53700000.0,,,,,,,,,,,,2022-12-31
0.0,0.213505,1795200000.0,0.0,0.0,135900000.0,609600000.0,8442500000.0,1795200000.0,1185600000.0,-1030100000.0,1030100000.0,135900000.0,135900000.0,13600900000.0,715263158.0,679500000.0,0.19,0.2,135900000.0,135900000.0,0.0,135900000.0,13600000.0,122300000.0,0.0,122300000.0,33200000.0,155500000.0,13800000.0,0.0,,-1030100000.0,1030100000.0,1177700000.0,5158400000.0,2901000000.0,609600000.0,609600000.0,6336100000.0,8442500000.0,14778600000.0,14778600000.0,2024-06-30 00:00:00
