Tax Effect Of Unusual Items,Tax Rate For Calcs,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Continuous Operations,Tax Provision,Pretax Income,Special Income Charges,Operating Expense,Other Operating Expenses,Total Revenue,Operating Revenue,Date
0.0,0.039215,0.0,0.0,12298700000.0,25846400000.0,28820900000.0,54667300000.0,12298700000.0,12298700000.0,,,,,12298700000.0,12298700000.0,12298700000.0,0.0,12298700000.0,0.0,12298700000.0,497100000.0,12676200000.0,0.0,18816000000.0,10313800000.0,36063900000.0,36063900000.0,2024-03-31
0.0,0.031758,0.0,0.0,10384000000.0,24660800000.0,27054200000.0,51715000000.0,10384000000.0,10384000000.0,7063945578.0,7063945578.0,1.47,1.47,10384000000.0,10384000000.0,10384000000.0,0.0,10384000000.0,0.0,10384000000.0,339700000.0,10696600000.0,0.0,14959100000.0,8494700000.0,31461300000.0,31461300000.0,2023-12-31
0.0,0.017067,0.0,0.0,9198400000.0,24322900000.0,26356700000.0,50679600000.0,9198400000.0,9198400000.0,7075692308.0,7075692308.0,1.3,1.3,9198400000.0,9198400000.0,9198400000.0,0.0,9198400000.0,0.0,9198400000.0,159700000.0,9357200000.0,0.0,15666800000.0,8909400000.0,30998700000.0,30998700000.0,2023-09-30
0.0,0.188567,0.0,0.0,8836700000.0,23400100000.0,24486500000.0,47886600000.0,8836700000.0,8836700000.0,6850155039.0,6850155039.0,1.29,1.29,8836700000.0,8836700000.0,8836700000.0,0.0,8836700000.0,0.0,8836700000.0,2050800000.0,10875700000.0,0.0,13425800000.0,6771800000.0,29692200000.0,29692200000.0,2023-06-30
0.0,0.077547,0.0,0.0,8405100000.0,21872300000.0,23082300000.0,44954600000.0,8405100000.0,8405100000.0,6724080000.0,6724080000.0,1.25,1.25,8405100000.0,8405100000.0,8405100000.0,0.0,8405100000.0,0.0,8405100000.0,706100000.0,9105400000.0,0.0,15529000000.0,9577900000.0,30088300000.0,30088300000.0,2023-03-31
,,,,,,,,,,6754869565.0,6754869565.0,1.15,1.15,,,,,,,,,,,,,,,2022-12-31
0.0,0.037512,0.0,0.0,12950900000.0,27994400000.0,30752400000.0,58746800000.0,12950900000.0,12950900000.0,7076994536.0,7076994536.0,1.83,1.83,12950900000.0,12950900000.0,12950900000.0,0.0,12950900000.0,0.0,12950900000.0,504200000.0,13441000000.0,0.0,17630300000.0,8629700000.0,36935200000.0,36935200000.0,2024-06-30 00:00:00
0.0,0.038529,0.0,0.0,13327700000.0,28071100000.0,32103000000.0,60174100000.0,13327700000.0,13327700000.0,7089202128.0,7089202128.0,1.88,1.88,13327700000.0,13327700000.0,13327700000.0,0.0,13327700000.0,0.0,13327700000.0,531800000.0,13802600000.0,0.0,16207100000.0,8094200000.0,35991300000.0,35991300000.0,2024-09-30 00:00:00
