Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.261765,125228000.0,0.0,0.0,74045000.0,12977000.0,426978000.0,125228000.0,112251000.0,-11951000.0,11951000.0,74045000.0,74045000.0,664462000.0,,,,,74045000.0,74045000.0,0.0,74045000.0,74045000.0,0.0,74045000.0,26255000.0,100300000.0,30984000.0,0.0,-11951000.0,11951000.0,81267000.0,237484000.0,137584000.0,12977000.0,12977000.0,318751000.0,426978000.0,745729000.0,745729000.0,2024-03-31
-60240.193565,0.252051,119125000.0,-239000.0,-239000.0,70017000.0,14458000.0,395287000.0,118886000.0,104428000.0,-10816000.0,10816000.0,70195759.806435,70017000.0,592282000.0,777966667.0,777966667.0,0.09,0.09,70017000.0,70017000.0,0.0,70017000.0,70017000.0,0.0,70017000.0,23595000.0,93612000.0,45554000.0,-239000.0,-10816000.0,10816000.0,59113000.0,196995000.0,85174000.0,14458000.0,14458000.0,256108000.0,395287000.0,651395000.0,651395000.0,2023-12-31
0.0,0.229303,104036000.0,0.0,0.0,65117000.0,8788000.0,391044000.0,104036000.0,95248000.0,-10757000.0,10757000.0,65117000.0,65117000.0,583115000.0,813962500.0,813962500.0,0.08,0.08,65117000.0,65117000.0,0.0,65117000.0,65117000.0,0.0,65117000.0,19374000.0,84491000.0,39974000.0,0.0,-10757000.0,10757000.0,55274000.0,192071000.0,93273000.0,8788000.0,8788000.0,247345000.0,391044000.0,638389000.0,638389000.0,2023-09-30
0.0,0.280792,83344000.0,0.0,0.0,43963000.0,11000000.0,355495000.0,83344000.0,72344000.0,-11217000.0,11217000.0,43963000.0,43963000.0,544761000.0,940000000.0,940000000.0,0.07,0.07,43963000.0,43963000.0,0.0,43963000.0,43963000.0,0.0,43963000.0,17164000.0,61127000.0,18747000.0,0.0,-11217000.0,11217000.0,53597000.0,189266000.0,101985000.0,11000000.0,11000000.0,242863000.0,355495000.0,598358000.0,598358000.0,2023-06-30
319689.459354,0.17604,126212000.0,1816000.0,1816000.0,84736000.0,11678000.0,455214000.0,128028000.0,116350000.0,31610000.0,13510000.0,83239689.459354,84736000.0,530555000.0,,,,,84736000.0,84736000.0,0.0,84736000.0,84736000.0,0.0,84736000.0,18104000.0,102840000.0,-33094000.0,133000.0,31610000.0,13510000.0,61559000.0,75341000.0,-247587000.0,11678000.0,11678000.0,136900000.0,455214000.0,592114000.0,592114000.0,2023-03-31
,,,,,,,,,,,,,,,690816667.0,690816667.0,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.244464,117924000.0,0.0,0.0,76325000.0,13000000.0,545134000.0,117924000.0,104924000.0,-3903000.0,3903000.0,76325000.0,76325000.0,781014000.0,693863636.0,693863636.0,0.11,0.11,76325000.0,76325000.0,0.0,76325000.0,76325000.0,0.0,76325000.0,24696000.0,101021000.0,13384000.0,0.0,-3903000.0,3903000.0,91540000.0,235880000.0,126388000.0,13000000.0,13000000.0,327420000.0,545134000.0,872554000.0,872554000.0,2024-06-30 00:00:00
