Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Write Off,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-26567403.302629,0.246261,3393078000.0,-107883000.0,-107883000.0,2360611000.0,73952000.0,2520114000.0,3285195000.0,3211243000.0,2441926596.697371,2360611000.0,2865363000.0,,,,,2360611000.0,2360611000.0,0.0,2360611000.0,2360611000.0,2360611000.0,771258000.0,3131869000.0,28509000.0,-194172000.0,194172000.0,3211243000.0,345249000.0,271297000.0,73952000.0,73952000.0,3556492000.0,2520114000.0,6076606000.0,6076606000.0,2024-03-31
9408640.910298,0.252317,2864320000.0,37289000.0,37289000.0,2167571000.0,66377000.0,2385197000.0,2901609000.0,2835232000.0,2139690640.910298,2167571000.0,2699364000.0,294107327.0,292125472.0,7.37,7.42,2167571000.0,2167571000.0,0.0,2167571000.0,2167571000.0,2167571000.0,731479000.0,2899050000.0,26529000.0,-101821000.0,101821000.0,2835232000.0,314167000.0,247790000.0,66377000.0,66377000.0,3149399000.0,2385197000.0,5534596000.0,5534596000.0,2023-12-31
13923.374704,0.253152,2691039000.0,55000.0,55000.0,1993893000.0,56887000.0,2116792000.0,2691094000.0,2634207000.0,1993851923.374704,1993893000.0,2448225000.0,294518907.0,291079270.0,6.77,6.85,1993893000.0,1993893000.0,0.0,1993893000.0,1993893000.0,1993893000.0,675852000.0,2669745000.0,35483000.0,-105680000.0,105680000.0,2634207000.0,331433000.0,274546000.0,56887000.0,56887000.0,2965640000.0,2116792000.0,5082432000.0,5082432000.0,2023-09-30
-10026824.793976,0.25282,2554496000.0,-39660000.0,-39660000.0,1837088000.0,48496000.0,1948748000.0,2514836000.0,2466340000.0,1866721175.206024,1837088000.0,2225056000.0,294405128.0,291601270.0,6.24,6.3,1837088000.0,1837088000.0,0.0,1837088000.0,1837088000.0,1837088000.0,621606000.0,2458694000.0,32014000.0,-151969000.0,151969000.0,2466340000.0,276308000.0,227812000.0,48496000.0,48496000.0,2742648000.0,1948748000.0,4691396000.0,4691396000.0,2023-06-30
-9442409.738168,0.24686,2332014000.0,-38250000.0,-38250000.0,1688835000.0,48127000.0,1733030000.0,2293764000.0,2245637000.0,1717642590.261832,1688835000.0,2076596000.0,,,,,1688835000.0,1688835000.0,0.0,1688835000.0,1688835000.0,1688835000.0,553558000.0,2242393000.0,35006000.0,-73874000.0,73874000.0,2245637000.0,343566000.0,295439000.0,48127000.0,48127000.0,2589203000.0,1733030000.0,4322233000.0,4322233000.0,2023-03-31
,,,,,,,,,,,,,293208155.0,291510039.0,5.15,5.18,,,,,,,,,,,,,,,,,,,,,2022-12-31
41278.071976,0.251696,3392912000.0,164000.0,164000.0,2515700000.0,63748000.0,2810026000.0,3393076000.0,3329328000.0,2515577278.071976,2515700000.0,3146630000.0,294923798.0,292523256.0,8.53,8.6,2515700000.0,2515700000.0,0.0,2515700000.0,2515700000.0,2515700000.0,846167000.0,3361867000.0,32375000.0,-185314000.0,185314000.0,3329328000.0,336604000.0,272856000.0,63748000.0,63748000.0,3665932000.0,2810026000.0,6475958000.0,6475958000.0,2024-06-30 00:00:00
