Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Derivative Product Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Non Current Deferred Taxes Assets,Financial Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Machinery Furniture Equipment,Buildings And Improvements,Properties,Current Assets,Prepaid Assets,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
8328146701.0,8328146701.0,732903400000.0,733470600000.0,146857800000.0,880669700000.0,-76246300000.0,146857800000.0,147199100000.0,752169600000.0,147199100000.0,147199100000.0,32700000.0,42019400000.0,17302000000.0,78195800000.0,78195800000.0,738189200000.0,605698000000.0,37200000.0,0.0,604970500000.0,604970500000.0,398600000.0,132491200000.0,229700000.0,128500100000.0,128500100000.0,34200000.0,1808400000.0,548200000.0,521700000.0,738500000.0,885388300000.0,829143400000.0,521500000.0,83300000.0,7276400000.0,7276400000.0,341300000.0,341300000.0,843200000.0,-1132400000.0,1975600000.0,883400000.0,1092200000.0,0.0,56244900000.0,232900000.0,33074400000.0,0.0,239700000.0,-1000000.0,240700000.0,22697900000.0,22130700000.0,567200000.0,0.0,567200000.0,2024-06-30
