Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Derivative Product Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
57224929.0,57224929.0,2300790000.0,2451040000.0,8133040000.0,10727010000.0,3142730000.0,8133040000.0,32970000.0,8308940000.0,10390920000.0,8308940000.0,8308940000.0,7736690000.0,,572250000.0,572250000.0,4899870000.0,2245060000.0,,91440000.0,,48420000.0,2105200000.0,23220000.0,2081980000.0,,2654810000.0,176660000.0,,345840000.0,9750000.0,336090000.0,,30550000.0,1806010000.0,,,9460000.0,1796550000.0,13208810000.0,7411270000.0,191950000.0,,199600000.0,25690000.0,25690000.0,175900000.0,8960000.0,166940000.0,6810810000.0,,6810810000.0,3407870000.0,3402940000.0,,,,,5797540000.0,524330000.0,,,1440160000.0,,,,4390000.0,2884880000.0,,,943780000.0,826500000.0,117280000.0,,2024-03-31
57224929.0,57224929.0,4094860000.0,4437770000.0,3478700000.0,8074060000.0,1989590000.0,3478700000.0,18770000.0,3655060000.0,6611890000.0,3655060000.0,3655060000.0,,2462670000.0,480000000.0,480000000.0,7206520000.0,3216220000.0,95810000.0,104540000.0,0.0,46940000.0,2968930000.0,12100000.0,2956830000.0,,3990300000.0,21810000.0,34760000.0,1468840000.0,6670000.0,1462170000.0,26730000.0,26730000.0,2152820000.0,188070000.0,1270000.0,,1963480000.0,10861580000.0,4881690000.0,,752930000.0,255410000.0,30000.0,30000.0,176360000.0,9420000.0,166940000.0,3690720000.0,-342860000.0,4033580000.0,348330000.0,253220000.0,1252980000.0,1350850000.0,828200000.0,0.0,5979890000.0,16140000.0,224850000.0,550450000.0,1452280000.0,384080000.0,238850000.0,829350000.0,94280000.0,3032750000.0,-27350000.0,3059980000.0,609140000.0,285000000.0,324140000.0,324140000.0,2023-06-30
57224929.0,57224929.0,4173020000.0,4327740000.0,3079320000.0,7561780000.0,1701180000.0,3079320000.0,21780000.0,3255820000.0,6047630000.0,3255820000.0,3255820000.0,2775820000.0,,480000000.0,480000000.0,6931330000.0,3016540000.0,78940000.0,,850000.0,39210000.0,2805650000.0,13840000.0,2791810000.0,91890000.0,3914790000.0,155150000.0,0.0,1522090000.0,7940000.0,1514150000.0,,31420000.0,1729040000.0,,,,1729040000.0,10187150000.0,4571180000.0,561710000.0,7270000.0,219390000.0,22700000.0,22700000.0,176500000.0,9560000.0,166940000.0,3578830000.0,,3578830000.0,217440000.0,3361390000.0,,,,,5615970000.0,493540000.0,,,1563340000.0,,,,10110000.0,2913030000.0,,,635950000.0,503010000.0,132940000.0,,2023-03-31
