Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Accrued Expenses,Long Term Debt And Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Held To Maturity Securities,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
41279020.0,41279020.0,10002662000.0,10276569000.0,-1316047000.0,8964168000.0,-14665606000.0,-1316047000.0,-1312401000.0,-1281911000.0,-272986000.0,1039415000.0,-1312401000.0,-1725191000.0,,,412790000.0,412790000.0,21375192000.0,82830000.0,,,30490000.0,30490000.0,52340000.0,21292362000.0,183100000.0,10246079000.0,10246079000.0,,28510000.0,7365669000.0,,50081000.0,7315588000.0,21102206000.0,14475450000.0,62471000.0,,10856000.0,24208000.0,,24208000.0,3646000.0,3646000.0,14300344000.0,,14300344000.0,10740000.0,14289604000.0,,,,,6626756000.0,334412000.0,4570000.0,,,4851339000.0,,,,,,24043000.0,488327000.0,,924065000.0,650158000.0,273907000.0,,2024-03-31
41279020.0,41279020.0,10095746000.0,10281966000.0,-1701100000.0,8584789000.0,-15288053000.0,-1701100000.0,-1697177000.0,-1666687000.0,-659985000.0,1037192000.0,-1697177000.0,-2109967000.0,,,412790000.0,412790000.0,17945617000.0,84597000.0,,,30490000.0,30490000.0,54107000.0,17861020000.0,198362000.0,10251476000.0,10251476000.0,,26816000.0,4040889000.0,,50193000.0,3990696000.0,17285632000.0,14712665000.0,55445000.0,110827000.0,16752000.0,24065000.0,,24065000.0,3923000.0,3923000.0,14433350000.0,,14433350000.0,73458000.0,14359892000.0,,,,,2572967000.0,275191000.0,3373000.0,,,993637000.0,,,,,,,475668000.0,,825098000.0,638878000.0,186220000.0,,2023-09-30
41279020.0,41279020.0,10085681000.0,10301286000.0,-1192201000.0,9112178000.0,-14834528000.0,-1192201000.0,-1189108000.0,-1158618000.0,-149730000.0,1039378000.0,-1189108000.0,-1601898000.0,-6218022000.0,4630179000.0,412790000.0,412790000.0,21041523000.0,81591000.0,51101000.0,0.0,30490000.0,30490000.0,51101000.0,20959932000.0,15189000.0,10270796000.0,10270796000.0,294362000.0,81993000.0,10333955000.0,3139578000.0,50169000.0,7144208000.0,20891793000.0,14766389000.0,56673000.0,160020000.0,11802000.0,577000.0,562000.0,15000.0,3093000.0,3093000.0,14507759000.0,-3928926000.0,18436685000.0,25192000.0,88579000.0,8128284000.0,1682119000.0,8512511000.0,0.0,6125404000.0,270031000.0,3373000.0,277453000.0,173534000.0,4525466000.0,946000.0,4162777000.0,97554000.0,264189000.0,150428000.0,31079000.0,666735000.0,666735000.0,297336000.0,81731000.0,215605000.0,215605000.0,2023-03-31
