Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.245778,284754000.0,0.0,0.0,182720000.0,33195000.0,839851000.0,284754000.0,251559000.0,-9296000.0,9296000.0,182720000.0,182720000.0,1719587000.0,,,,,182720000.0,182720000.0,0.0,182720000.0,182720000.0,0.0,182720000.0,59543000.0,242263000.0,160583000.0,0.0,-9296000.0,9296000.0,90976000.0,879736000.0,524124000.0,33195000.0,33195000.0,970712000.0,839851000.0,1810563000.0,1810563000.0,2024-03-31
0.0,0.27149,212398000.0,0.0,0.0,128944000.0,33053000.0,855698000.0,212398000.0,179345000.0,-2348000.0,2348000.0,128944000.0,128944000.0,1818180000.0,14123111.0,14123111.0,9.13,9.13,128944000.0,128944000.0,0.0,128944000.0,128944000.0,0.0,128944000.0,48053000.0,176997000.0,159053000.0,0.0,-2348000.0,2348000.0,20292000.0,962482000.0,606211000.0,33053000.0,33053000.0,982774000.0,855698000.0,1838472000.0,1838472000.0,2023-12-31
0.0,0.25744,255650000.0,0.0,0.0,160064000.0,32781000.0,836283000.0,255650000.0,222869000.0,-7312000.0,7312000.0,160064000.0,160064000.0,1795100000.0,14127449.0,14127449.0,11.33,11.33,160064000.0,160064000.0,0.0,160064000.0,160064000.0,0.0,160064000.0,55493000.0,215557000.0,160301000.0,0.0,-7312000.0,7312000.0,62568000.0,958817000.0,587684000.0,32781000.0,32781000.0,1021385000.0,836283000.0,1857668000.0,1857668000.0,2023-09-30
0.0,0.240787,246543000.0,0.0,0.0,156691000.0,31558000.0,850683000.0,246543000.0,214985000.0,-8599000.0,8599000.0,156691000.0,156691000.0,1952384000.0,14129035.0,14129035.0,11.09,11.09,156691000.0,156691000.0,0.0,156691000.0,156691000.0,0.0,156691000.0,49695000.0,206386000.0,146134000.0,0.0,-8599000.0,8599000.0,68851000.0,1101701000.0,725730000.0,31558000.0,31558000.0,1170552000.0,850683000.0,2021235000.0,2021235000.0,2023-06-30
-1298214.213099,0.236814,313364000.0,-5482000.0,-5482000.0,204195000.0,30791000.0,890100000.0,307882000.0,277091000.0,453521000.0,9535000.0,208378785.786901,169427000.0,1625705000.0,,,,,169427000.0,169427000.0,0.0,169427000.0,169427000.0,-34768000.0,204195000.0,63361000.0,267556000.0,-313187000.0,-5482000.0,453521000.0,9535000.0,126441000.0,735605000.0,-971150000.0,30791000.0,30294000.0,862046000.0,890100000.0,1752146000.0,1752146000.0,2023-03-31
,,,,,,,,,,,,,,,14129800.0,14129800.0,8.49,8.49,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
44679334.257482,0.22599,239331000.0,197705000.0,197705000.0,315751000.0,20514000.0,935328000.0,437036000.0,416522000.0,-8579000.0,8579000.0,162725334.257482,315751000.0,2030468000.0,14127562.0,14127562.0,22.35,22.35,315751000.0,315751000.0,0.0,315751000.0,315751000.0,0.0,315751000.0,92191000.0,407943000.0,170264000.0,197705000.0,-8579000.0,8579000.0,48553000.0,1095140000.0,691018000.0,20514000.0,20514000.0,1143693000.0,935328000.0,2079021000.0,2079021000.0,2024-06-30 00:00:00
