Ordinary Shares Number,Share Issued,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Inventory,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date,Retained Earnings,Non Current Pension And Other Postretirement Benefit Plans,Tradeand Other Payables Non Current,Other Payable,Dividends Payable,Total Tax Payable,Non Current Prepaid Assets,Other Intangible Assets,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Restricted Cash,Prepaid Assets,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Equivalents
226613116.0,226613116.0,1370400000.0,14677400000.0,15949100000.0,2362300000.0,14677400000.0,119600000.0,14698300000.0,15255100000.0,14698300000.0,14698300000.0,12432100000.0,2266200000.0,2266200000.0,11912900000.0,2864100000.0,4200000.0,2050500000.0,647900000.0,91100000.0,556800000.0,107200000.0,9048800000.0,670700000.0,722500000.0,28500000.0,694000000.0,2272400000.0,3102500000.0,3102500000.0,26611200000.0,15200100000.0,402700000.0,419200000.0,419200000.0,20900000.0,14357300000.0,14357300000.0,276600000.0,14080700000.0,11411100000.0,3096800000.0,103700000.0,1757600000.0,550200000.0,5902800000.0,575200000.0,5327600000.0,5327600000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,
226613116.0,226613116.0,1952500000.0,13895700000.0,15724300000.0,2438600000.0,13895700000.0,137000000.0,13908800000.0,15094800000.0,13908800000.0,13908800000.0,11642600000.0,2266200000.0,2266200000.0,12434100000.0,3607100000.0,56700000.0,2099000000.0,1298400000.0,112400000.0,1186000000.0,85800000.0,8827000000.0,970600000.0,654100000.0,24600000.0,629500000.0,2214600000.0,2703500000.0,2703500000.0,26342900000.0,15077300000.0,200200000.0,326400000.0,326400000.0,13100000.0,14537600000.0,14537600000.0,93100000.0,14444500000.0,11265600000.0,3044500000.0,,1956700000.0,370200000.0,5894200000.0,575600000.0,5318600000.0,,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,
226613116.0,226613116.0,1816700000.0,14602700000.0,16351700000.0,2627800000.0,14602700000.0,78900000.0,14613900000.0,15722200000.0,14613900000.0,14613900000.0,12347700000.0,2266200000.0,2266200000.0,12032700000.0,3532500000.0,89700000.0,2133700000.0,1154900000.0,46600000.0,1108300000.0,114800000.0,8500200000.0,789600000.0,661800000.0,32300000.0,629500000.0,2189800000.0,2629600000.0,2629600000.0,26646600000.0,15518600000.0,198100000.0,357900000.0,357900000.0,11200000.0,14951400000.0,14951400000.0,58300000.0,14893100000.0,11128000000.0,3226800000.0,,1752300000.0,311200000.0,5837700000.0,1108600000.0,4729100000.0,4729100000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,,,,
