Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
3095879.0,3095879.0,77777000.0,215333000.0,1912179000.0,2126616000.0,117279000.0,1912179000.0,922000.0,1912205000.0,1970148000.0,1912205000.0,1912205000.0,1881246000.0,,,30959000.0,30959000.0,366315000.0,108916000.0,-1000.0,,,23416000.0,58756000.0,813000.0,57943000.0,26642000.0,257399000.0,6926000.0,,156577000.0,109000.0,156468000.0,13095000.0,,76613000.0,,,5266000.0,71347000.0,2278520000.0,1903843000.0,9337000.0,,1605772000.0,1605772000.0,,26000.0,,288708000.0,,288708000.0,8724000.0,279984000.0,,,,,374678000.0,4423000.0,,,105559000.0,,,,107800000.0,,15991000.0,,,140905000.0,4271000.0,136634000.0,,,2024-03-31
3095879.0,3095879.0,112113000.0,232275000.0,1828358000.0,2060214000.0,276228000.0,1828358000.0,555000.0,1828494000.0,1895799000.0,1828494000.0,1828494000.0,1797535000.0,,,30959000.0,30959000.0,380478000.0,116543000.0,,,,21972000.0,67517000.0,212000.0,67305000.0,24164000.0,263935000.0,3334000.0,,164758000.0,343000.0,164415000.0,11804000.0,,82535000.0,,,0.0,82535000.0,2208972000.0,1668809000.0,15647000.0,,1360869000.0,1360869000.0,,136000.0,,292157000.0,,292157000.0,18816000.0,273341000.0,,,,,540163000.0,8956000.0,,,111660000.0,,,,258300000.0,,26477000.0,,,134770000.0,15163000.0,119607000.0,,,2023-09-30
3095879.0,3095879.0,92951000.0,218424000.0,1818116000.0,2035665000.0,449548000.0,1818116000.0,901000.0,1818142000.0,1900419000.0,1818142000.0,1818142000.0,1786203000.0,515785000.0,27974000.0,30959000.0,30959000.0,340358000.0,130549000.0,,21093000.0,2890000.0,23731000.0,82835000.0,558000.0,82277000.0,21093000.0,209809000.0,2670000.0,0.0,135589000.0,343000.0,135246000.0,11804000.0,11804000.0,62416000.0,3333000.0,893000.0,0.0,58190000.0,2158500000.0,1499143000.0,16983000.0,12555000.0,1156891000.0,477438000.0,679453000.0,26000.0,26000.0,304257000.0,-445725000.0,749982000.0,20053000.0,293830000.0,590701000.0,90315000.0,48913000.0,0.0,659357000.0,10511000.0,893000.0,8997000.0,72257000.0,220000.0,56046000.0,15991000.0,430904000.0,1514000.0,19559000.0,0.0,19559000.0,125233000.0,661000.0,124572000.0,70393000.0,54179000.0,2023-03-31
