Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Tradeand Other Payables Non Current,Non Current Deferred Revenue,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
75521934.0,75521934.0,584700000.0,2545700000.0,10832300000.0,13534100000.0,6755200000.0,10832300000.0,516200000.0,11504600000.0,13504600000.0,11504600000.0,11504600000.0,45900000.0,9751800000.0,151100000.0,151100000.0,8505000000.0,2653500000.0,144000000.0,30300000.0,9300000.0,144000000.0,2469900000.0,469900000.0,2000000000.0,30300000.0,5851500000.0,59500000.0,75800000.0,46300000.0,29500000.0,259800000.0,5405100000.0,317900000.0,4500000.0,378100000.0,4704600000.0,20009600000.0,7402900000.0,151700000.0,985500000.0,181500000.0,1900000.0,1900000.0,0.0,672300000.0,48500000.0,623800000.0,5558100000.0,-5136500000.0,10694600000.0,1398200000.0,3400000.0,6892400000.0,2075500000.0,325100000.0,0.0,12606700000.0,436300000.0,10400000.0,2300000.0,4500000.0,328800000.0,2698900000.0,110900000.0,573700000.0,325000000.0,1689300000.0,138600000.0,5510000000.0,-100200000.0,5610200000.0,3913200000.0,2468400000.0,1444800000.0,27700000.0,1417100000.0,2023-12-31
75521934.0,75521934.0,3215100000.0,4132000000.0,7263500000.0,11651900000.0,3337100000.0,7263500000.0,405300000.0,7925200000.0,9925200000.0,7925200000.0,7925200000.0,7774100000.0,,151100000.0,151100000.0,9674500000.0,2564000000.0,133700000.0,,,,2371900000.0,371900000.0,2000000000.0,50300000.0,7110500000.0,194200000.0,1760100000.0,33400000.0,1726700000.0,265700000.0,4635900000.0,,,95600000.0,4540300000.0,17599700000.0,7152100000.0,119300000.0,,269800000.0,133400000.0,133400000.0,,661700000.0,37900000.0,623800000.0,5239200000.0,,5239200000.0,1124300000.0,4114900000.0,,,,,10447600000.0,540900000.0,,197300000.0,,,3192000000.0,,,,,9400000.0,5970600000.0,,,537400000.0,25800000.0,511600000.0,,,2023-06-30
75521934.0,75521934.0,3236200000.0,4097500000.0,6892100000.0,11231100000.0,3230000000.0,6892100000.0,436000000.0,7569600000.0,9569600000.0,7569600000.0,7569600000.0,62700000.0,5805000000.0,151100000.0,151100000.0,9937000000.0,2544000000.0,80900000.0,59500000.0,5400000.0,80900000.0,2398200000.0,398200000.0,2000000000.0,59500000.0,7393000000.0,207000000.0,1699300000.0,37800000.0,1661500000.0,291700000.0,5332100000.0,224900000.0,5300000.0,292600000.0,4809300000.0,17506600000.0,6883600000.0,585900000.0,943300000.0,284100000.0,200000.0,200000.0,0.0,677500000.0,53700000.0,623800000.0,4977400000.0,-4983000000.0,9960400000.0,866900000.0,9200000.0,6790200000.0,1969000000.0,325100000.0,0.0,10623000000.0,403200000.0,0.0,202700000.0,5300000.0,295900000.0,2979900000.0,129800000.0,706500000.0,357100000.0,1786500000.0,125700000.0,6587000000.0,-123600000.0,6710600000.0,426500000.0,1200000.0,425300000.0,62500000.0,362800000.0,2022-12-31
75521934.0,75521934.0,1435900000.0,2583700000.0,11113500000.0,13860100000.0,6974300000.0,11113500000.0,495900000.0,11772300000.0,13772300000.0,11772300000.0,11772300000.0,11621200000.0,,151100000.0,151100000.0,8584600000.0,2658800000.0,139600000.0,66500000.0,,,2448300000.0,448300000.0,2000000000.0,,5925800000.0,146500000.0,135400000.0,47600000.0,87800000.0,252000000.0,5146300000.0,,,17900000.0,5128400000.0,20356900000.0,7456800000.0,173800000.0,,142600000.0,157900000.0,157900000.0,,658800000.0,35000000.0,623800000.0,5524200000.0,,5524200000.0,303700000.0,5220500000.0,,,,,12900100000.0,537200000.0,,0.0,,,3288800000.0,,,,,7500000.0,5838300000.0,,,3228300000.0,2576400000.0,651900000.0,,,2024-06-30 00:00:00
