Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
1117761213.427232,0.261887,11724600000.0,4268100000.0,4268100000.0,9967400000.0,2400200000.0,42468000000.0,15992700000.0,13592500000.0,-88600000.0,88600000.0,6817061213.427232,9967400000.0,27115600000.0,,,,,9967400000.0,9967400000.0,0.0,9967400000.0,9967400000.0,9967400000.0,3536500000.0,13503900000.0,826200000.0,4268100000.0,-88600000.0,88600000.0,8689100000.0,-15352400000.0,-22877300000.0,2400200000.0,2400200000.0,-6663300000.0,42468000000.0,35804700000.0,35804700000.0,2024-03-31
0.0,0.276374,8062400000.0,0.0,0.0,4706100000.0,1537900000.0,7088000000.0,8062400000.0,6524500000.0,-21000000.0,21000000.0,4706100000.0,4706100000.0,27275600000.0,1838320312.0,1838320312.0,2.56,2.56,4706100000.0,4706100000.0,0.0,4706100000.0,4706100000.0,4706100000.0,1797400000.0,6503500000.0,509700000.0,0.0,-21000000.0,21000000.0,6193400000.0,20187600000.0,14259100000.0,1537900000.0,1537900000.0,26381000000.0,7088000000.0,33469000000.0,33469000000.0,2023-12-31
0.0,0.268336,4462000000.0,0.0,0.0,1873500000.0,1861500000.0,6463500000.0,4462000000.0,2600500000.0,-39900000.0,39900000.0,1873500000.0,1873500000.0,28330600000.0,1836764706.0,1836764706.0,1.02,1.02,1873500000.0,1873500000.0,0.0,1873500000.0,1873500000.0,1873500000.0,687100000.0,2560600000.0,686000000.0,0.0,-39900000.0,39900000.0,2103600000.0,21867100000.0,15475000000.0,1861500000.0,1861500000.0,23970700000.0,6463500000.0,30434200000.0,30434200000.0,2023-09-30
0.0,0.266913,6272300000.0,0.0,0.0,3337600000.0,1696900000.0,5915900000.0,6272300000.0,4575400000.0,-22600000.0,22600000.0,3337600000.0,3337600000.0,27537100000.0,1833846154.0,1833846154.0,1.82,1.82,3337600000.0,3337600000.0,0.0,3337600000.0,3337600000.0,3337600000.0,1215200000.0,4552800000.0,485200000.0,0.0,-22600000.0,22600000.0,4246500000.0,21621200000.0,13629600000.0,1696900000.0,1696900000.0,25867700000.0,5915900000.0,31783600000.0,31783600000.0,2023-06-30
0.0,0.08228,7955400000.0,0.0,0.0,4950000000.0,2554400000.0,9474400000.0,7955400000.0,5401000000.0,-7200000.0,7200000.0,4950000000.0,4950000000.0,31621600000.0,,,,,4950000000.0,4950000000.0,0.0,4950000000.0,4950000000.0,4950000000.0,443800000.0,5393800000.0,371500000.0,0.0,-7200000.0,7200000.0,5298300000.0,22147200000.0,14936500000.0,2554400000.0,2554400000.0,27445500000.0,9474400000.0,36919900000.0,36919900000.0,2023-03-31
,,,,,,,,,,,,,,,1830857143.0,1830857143.0,1.4,1.4,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.268325,9819200000.0,0.0,0.0,5884200000.0,1743000000.0,1940800000.0,9819200000.0,8076200000.0,-34100000.0,34100000.0,5884200000.0,5884200000.0,20962000000.0,1838812500.0,1838812500.0,3.2,3.2,5884200000.0,5884200000.0,0.0,5884200000.0,5884200000.0,5884200000.0,2157900000.0,8042100000.0,605200000.0,0.0,-34100000.0,34100000.0,7599000000.0,19021200000.0,12611500000.0,1743000000.0,1743000000.0,26620200000.0,1940800000.0,28561000000.0,28561000000.0,2024-06-30 00:00:00
