Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Restricted Cash,Prepaid Assets,Inventory,Inventories Adjustments Allowances,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
44754652.0,44754652.0,430270000.0,1025640000.0,7996730000.0,9297980000.0,5826580000.0,7996730000.0,406470000.0,8678810000.0,8700550000.0,8678810000.0,8678810000.0,8227470000.0,,,451340000.0,451340000.0,2608720000.0,735330000.0,10210000.0,,,226240000.0,339360000.0,317620000.0,21740000.0,159520000.0,1873390000.0,266580000.0,686280000.0,88850000.0,597430000.0,,66970000.0,852090000.0,,,10280000.0,841810000.0,11287530000.0,3587560000.0,21260000.0,,63940000.0,63940000.0,682080000.0,18180000.0,663900000.0,2745420000.0,,2745420000.0,127810000.0,2617610000.0,,,,,7699970000.0,319560000.0,14480000.0,,,4244090000.0,,,,,,2210000.0,1334800000.0,,,1784830000.0,1595930000.0,188900000.0,,,2024-03-31
45133758.0,45133758.0,,625610000.0,8067320000.0,8922240000.0,5934580000.0,8067320000.0,451100000.0,8747730000.0,8769670000.0,8747730000.0,8747730000.0,8301530000.0,,,446200000.0,446200000.0,2094500000.0,800980000.0,10510000.0,,,230080000.0,380560000.0,358620000.0,21940000.0,179830000.0,1293520000.0,271940000.0,245050000.0,92480000.0,152570000.0,,64500000.0,681950000.0,,,92020000.0,589930000.0,10842230000.0,3614130000.0,8850000.0,,63360000.0,63360000.0,680410000.0,17220000.0,663190000.0,2784240000.0,,2784240000.0,75860000.0,2708380000.0,,,,,7228100000.0,289710000.0,,,,4326900000.0,,,,,,2930000.0,1391790000.0,,,1216770000.0,953450000.0,263320000.0,,,2023-09-30
45133758.0,45133758.0,,610420000.0,7628820000.0,8481150000.0,5568640000.0,7628820000.0,435510000.0,8306240000.0,8400110000.0,8306240000.0,8306240000.0,6070000.0,7963010000.0,856280000.0,446200000.0,446200000.0,2267270000.0,857570000.0,8520000.0,164470000.0,2100000.0,228860000.0,453620000.0,359750000.0,93870000.0,164470000.0,1409700000.0,296510000.0,156800000.0,75760000.0,81040000.0,63010000.0,101620000.0,1066150000.0,268200000.0,10000.0,93210000.0,704730000.0,10573510000.0,3595170000.0,32620000.0,94630000.0,90000.0,90000.0,677420000.0,17430000.0,659990000.0,2763810000.0,-2922180000.0,5685990000.0,71270000.0,2692540000.0,3834240000.0,1455050000.0,325430000.0,0.0,6978340000.0,220780000.0,0.0,66270000.0,226640000.0,4530280000.0,-165490000.0,5330000.0,2998580000.0,803120000.0,888740000.0,31140000.0,1553340000.0,-1280000.0,1554620000.0,570670000.0,250490000.0,320180000.0,1050000.0,319130000.0,2023-03-31
