Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.304269,127037000.0,,,72938000.0,18016000.0,992808000.0,127037000.0,109021000.0,-4186000.0,4186000.0,72938000.0,72938000.0,1236106000.0,,,,,72938000.0,72938000.0,0.0,72938000.0,72937000.0,72937000.0,31898000.0,104835000.0,8586000.0,,,-4186000.0,4186000.0,100436000.0,243298000.0,172755000.0,18016000.0,18016000.0,343734000.0,992808000.0,1336542000.0,1336542000.0,2024-03-31
0.0,0.255268,106544000.0,0.0,0.0,64426000.0,16983000.0,957343000.0,106544000.0,89561000.0,-3052000.0,3052000.0,64426000.0,64426000.0,1207573000.0,36605682.0,36605682.0,1.76,1.76,64426000.0,64426000.0,0.0,64426000.0,64426000.0,64426000.0,22083000.0,86509000.0,13912000.0,0.0,,-3052000.0,3052000.0,75649000.0,250230000.0,175562000.0,16983000.0,16983000.0,325879000.0,957343000.0,1283222000.0,1283222000.0,2023-12-31
0.0,0.262012,128547000.0,0.0,0.0,78484000.0,14877000.0,985883000.0,128547000.0,113670000.0,-7320000.0,7320000.0,78484000.0,78484000.0,1220850000.0,33115612.0,33115612.0,2.37,2.37,78484000.0,78484000.0,0.0,78484000.0,78485000.0,78485000.0,27865000.0,106350000.0,15229000.0,0.0,,-7320000.0,7320000.0,98441000.0,234967000.0,163580000.0,14877000.0,14877000.0,333408000.0,985883000.0,1319291000.0,1319291000.0,2023-09-30
-209148.512553,0.26308,129772000.0,-795000.0,-795000.0,82538000.0,13575000.0,928933000.0,128977000.0,115402000.0,-8210000.0,3398000.0,83123851.487447,82538000.0,1117458000.0,,,,,82538000.0,82538000.0,0.0,82538000.0,82538000.0,82538000.0,29466000.0,112004000.0,-1500000.0,-795000.0,795000.0,-8210000.0,3398000.0,113765000.0,188525000.0,-65311000.0,13575000.0,13505000.0,302290000.0,928933000.0,1231223000.0,1231223000.0,2023-03-31
0.0,0.189598,118727000.0,0.0,0.0,77648000.0,13172000.0,904241000.0,118727000.0,105555000.0,-9742000.0,9742000.0,77648000.0,77648000.0,1101640000.0,36784800.0,36784800.0,2.110872,2.110872,77648000.0,77648000.0,0.0,77648000.0,77647000.0,77647000.0,18166000.0,95813000.0,678000.0,0.0,,-9742000.0,9742000.0,104879000.0,197399000.0,137599000.0,13172000.0,13172000.0,302278000.0,904241000.0,1206519000.0,1206519000.0,2022-12-31
0.0,0.25097,125275000.0,,,75670000.0,18645000.0,1008758000.0,125275000.0,106630000.0,-5606000.0,5606000.0,75670000.0,75670000.0,1241921000.0,36733010.0,36733010.0,2.06,2.06,75670000.0,75670000.0,0.0,75670000.0,75670000.0,75670000.0,25354000.0,101024000.0,12305000.0,,,-5606000.0,5606000.0,94326000.0,233163000.0,161635000.0,18645000.0,18645000.0,327489000.0,1008758000.0,1336247000.0,1336247000.0,2024-06-30 00:00:00
0.0,0.249,125765000.0,0.0,0.0,77573000.0,13654000.0,1092386000.0,125765000.0,112111000.0,-8818000.0,8818000.0,77573000.0,77573000.0,1282660000.0,36784800.0,36784800.0,2.108833,2.108833,77573000.0,77573000.0,0.0,77573000.0,77573000.0,77573000.0,25720000.0,103293000.0,9600000.0,0.0,,-8818000.0,8818000.0,102510000.0,190274000.0,129973000.0,13654000.0,13654000.0,292784000.0,1092386000.0,1385170000.0,1385170000.0,2023-06-30 00:00:00
