dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
2.25,0.0076,0.2052,1.5,2024-07-29,ORIENTCEM
2.25,0.0073,0.2052,0.75,2024-02-16,ORIENTCEM
2.25,0.0069,0.2052,0.75,2024-02-16,ORIENTCEM
2.25,0.0067000003,0.2052,0.75,2024-02-16,ORIENTCEM
2.25,0.0063,0.2052,1.5,2024-07-29,ORIENTCEM
2.25,0.0068,0.2056,1.5,2024-07-29,ORIENTCEM
2.25,0.0069999998,0.2056,1.5,2024-07-29,ORIENTCEM
2.25,0.0074,0.2056,1.5,2024-07-29,ORIENTCEM
2.25,0.0073,0.2056,1.5,2024-07-29,ORIENTCEM
2.25,0.0078,0.2056,1.5,2024-07-29,ORIENTCEM
2.25,0.0081,0.2056,1.5,2024-07-29,ORIENTCEM
2.25,0.0076,0.2056,1.5,2024-07-29,ORIENTCEM
2.25,0.0068,0.2056,1.5,2024-07-29,ORIENTCEM
