priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
5.057619,8.801221,32.157745,5.132,22.347,NH,2024-07-07
4.9226446,8.566339,31.34794,4.997,21.759,NH,2024-07-13
5.028465,8.747342,31.952663,5.101,22.212,NH,2024-07-20
5.045876,8.775514,32.047325,5.117,22.283,NH,2024-07-27
4.868848,8.663883,30.96275,,,NH,2024-08-03
4.8811936,8.6762085,31.053696,4.951,21.106,NH,2024-08-10
4.689009,8.332512,29.763521,4.742,20.216,NH,2024-08-17
5.0279946,8.909682,31.849195,5.083,21.666,NH,2024-08-24
5.0339413,8.947713,31.944931,5.104,21.757,NH,2024-09-01
5.3325067,9.475934,33.898968,5.401,23.023,NH,2024-09-08
5.1795435,9.205837,32.891293,5.249,22.376,NH,2024-09-15
4.93686,8.770231,31.342813,5.004,21.332,NH,2024-09-21
4.773616,8.484992,30.300554,4.844,20.648,NH,2024-09-28
4.8288884,8.576902,30.675064,4.895,20.868,NH,2024-10-05
4.8489046,8.595919,30.766323,4.906,20.914,NH,2024-10-12
5.083666,9.022017,32.258877,5.146,21.935,NH,2024-10-19
