dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
18.0,0.0047999998,0.1038,9.0,2024-08-20,PIIND
18.0,0.0046,0.1038,6.0,2024-02-21,PIIND
18.0,0.0047,0.1038,6.0,2024-02-21,PIIND
18.0,0.0043,0.1038,6.0,2024-02-21,PIIND
18.0,0.0042,0.1038,6.0,2024-02-21,PIIND
18.0,0.004,0.0998,6.0,2024-02-21,PIIND
18.0,0.0042,0.0998,6.0,2024-02-21,PIIND
18.0,0.0041,0.0998,9.0,2024-08-20,PIIND
18.0,0.004,0.0998,9.0,2024-08-20,PIIND
18.0,0.0039,0.0998,9.0,2024-08-20,PIIND
18.0,0.0039,0.0998,9.0,2024-08-20,PIIND
