quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
0.525,1.16,9.73,0.054899998,0.57458997,0.14104,0.12439,0.06543,0.10448,ORIENTCEM,2024-07-07
0.524,1.16,9.73,0.054899998,0.55307,0.13991,0.1247,0.06549,0.10448,ORIENTCEM,2024-07-13
0.524,1.16,9.73,0.054899998,0.55307,0.13991,0.1247,0.06549,0.10448,ORIENTCEM,2024-07-20
0.524,1.16,9.73,0.054899998,0.55307,0.13991,0.1247,0.06549,0.10448,ORIENTCEM,2024-07-27
0.524,1.16,9.73,0.054899998,0.55307,0.13991,0.1247,0.06549,0.10448,ORIENTCEM,2024-08-03
,,9.73,0.05711,0.56469,0.1443,0.08249,,,ORIENTCEM,2024-08-10
,,9.73,0.05711,0.56469,0.1443,0.08249,,,ORIENTCEM,2024-08-17
,,9.73,0.05711,0.56469,0.1443,0.08249,,,ORIENTCEM,2024-08-24
,,9.73,0.05711,0.56469,0.1443,0.08249,,,ORIENTCEM,2024-09-01
,,9.73,0.05711,0.56469,0.1443,0.08249,,,ORIENTCEM,2024-09-08
,,9.73,0.05711,0.56469,0.1443,0.08249,,,ORIENTCEM,2024-09-15
,,9.73,0.05711,0.56469,0.1443,0.08249,,,ORIENTCEM,2024-09-21
,,9.73,0.05711,0.56469,0.1443,0.08249,,,ORIENTCEM,2024-09-28
,,9.73,0.05711,0.56469,0.1443,0.08249,,,ORIENTCEM,2024-10-05
,,9.73,0.05711,0.56469,0.1443,0.08249,,,ORIENTCEM,2024-10-12
,,9.73,0.05711,0.56469,0.1443,0.08249,,,ORIENTCEM,2024-10-19
