dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
1.4,0.0101,0.056799997,0.2,2023-09-22,SATIA
1.4,0.0105,0.056799997,0.2,2023-09-22,SATIA
1.4,0.0111,0.056799997,0.2,2023-09-22,SATIA
1.4,0.0112,0.056799997,0.2,2023-09-22,SATIA
0.3,0.0025,0.056799997,0.2,2023-09-22,SATIA
0.3,0.0026,0.0673,0.2,2023-09-22,SATIA
0.3,0.0023999999,0.0673,0.1,2024-08-21,SATIA
0.3,0.0025,0.0673,0.1,2024-08-21,SATIA
0.3,0.0026,0.0673,0.1,2024-08-21,SATIA
0.3,0.0027,0.0673,0.1,2024-08-21,SATIA
0.3,0.0027,0.0673,0.1,2024-08-21,SATIA
