dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
24.0,0.0229,0.3655,23.0,2024-07-18,UTIAMC
24.0,0.0227,0.3655,22.0,2023-07-18,UTIAMC
24.0,0.0242,0.3655,47.0,2024-07-18,UTIAMC
24.0,0.023599999,0.3655,47.0,2024-07-18,UTIAMC
24.0,0.0231,0.35689998,47.0,2024-07-18,UTIAMC
24.0,0.0242,0.35689998,47.0,2024-07-18,UTIAMC
24.0,0.0212,0.35689998,47.0,2024-07-18,UTIAMC
24.0,0.0209,0.35689998,47.0,2024-07-18,UTIAMC
24.0,0.0185,0.35689998,47.0,2024-07-18,UTIAMC
24.0,0.0186,0.35689998,47.0,2024-07-18,UTIAMC
24.0,0.0188,0.35689998,47.0,2024-07-18,UTIAMC
24.0,0.019199999,0.35689998,47.0,2024-07-18,UTIAMC
24.0,0.0197,0.35689998,47.0,2024-07-18,UTIAMC
24.0,0.0198,0.35689998,47.0,2024-07-18,UTIAMC
24.0,0.0187,0.35689998,47.0,2024-07-18,UTIAMC
