priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.4500299,4.645257,28.011433,2.314,18.598,ROUTE,2024-08-10
2.3150725,4.473589,27.02855,2.218,17.827,ROUTE,2024-08-17
2.3932824,4.6370897,28.011454,2.309,18.564,ROUTE,2024-08-24
2.3854184,4.6095233,27.85475,2.295,18.449,ROUTE,2024-09-01
2.4049504,4.6596966,28.167873,2.321,18.658,ROUTE,2024-09-08
2.5559561,4.9522767,29.941797,2.472,19.874,ROUTE,2024-09-15
2.4060042,4.6617384,28.115763,2.322,18.666,ROUTE,2024-09-21
2.3192098,4.4935703,27.101513,2.235,17.967,ROUTE,2024-09-28
2.3365235,4.527117,27.323063,2.253,18.106,ROUTE,2024-10-05
2.3669083,4.5611005,27.54757,2.27,18.248,ROUTE,2024-10-12
2.3554804,4.527846,27.322653,2.253,18.11,ROUTE,2024-10-19
