dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
4.0,0.0036000002,0.0537,4.0,2023-08-18,GPIL
4.0,0.0034999999,0.0537,4.0,2023-08-18,GPIL
4.0,0.0037,0.0537,4.0,2023-08-18,GPIL
4.0,0.0038,0.0537,4.0,2023-08-18,GPIL
5.0,0.0045,0.0537,4.0,2023-08-18,GPIL
5.0,0.0045,0.0508,4.0,2023-08-18,GPIL
5.0,0.0052,0.0508,6.25,2024-08-16,GPIL
5.0,0.0050999997,0.0508,6.25,2024-08-16,GPIL
5.0,0.0053,0.0508,6.25,2024-08-16,GPIL
5.0,0.0054,0.0508,6.25,2024-08-16,GPIL
5.0,0.0047,0.0508,6.25,2024-08-16,GPIL
1.0,0.0047999998,0.0508,6.25,2024-08-16,GPIL
1.0,0.0052,0.0508,6.25,2024-08-16,GPIL
1.0,0.0054,0.0508,6.25,2024-08-16,GPIL
